DATAFLOW,LAST UPDATE,freq,indic_de,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE331,2018,30.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE331,2019,30.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE332,2017,30.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE332,2018,30.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE332,2019,30.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE334,2017,30.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE334,2018,30.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE334,2019,30.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE335,2017,30.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE335,2018,30.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE335,2019,30.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE336,2017,31.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE336,2018,31.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE336,2019,31.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE341,2017,31.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE341,2018,31.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE341,2019,31.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE342,2017,30.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE342,2018,29.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE342,2019,30.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE343,2017,29.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE343,2018,29.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE343,2019,30.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE344,2017,29.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE344,2018,30.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE344,2019,30.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE345,2017,30.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE345,2018,30.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE345,2019,30.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE351,2017,30.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE351,2018,29.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE351,2019,30.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE352,2017,30.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE352,2018,31.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE352,2019,30.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE353,2017,29.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE353,2018,29.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BE353,2019,30.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG311,2017,26.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG311,2018,26.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG311,2019,26.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG312,2017,26.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG312,2018,26.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG312,2019,26.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG313,2017,26.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG313,2018,26.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG313,2019,26.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG314,2017,26.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG314,2018,27.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG314,2019,27.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG315,2017,26.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG315,2018,26.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG315,2019,26.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG321,2017,28.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG321,2018,28.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG321,2019,28.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG322,2017,28.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG322,2018,28.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG322,2019,28.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG323,2017,28.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG323,2018,28.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG323,2019,28.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG324,2017,26.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG324,2018,26.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG324,2019,26.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG325,2017,26.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG325,2018,26.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG325,2019,26.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG331,2017,28.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG331,2018,28.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG331,2019,28.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG332,2017,27.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG332,2018,27.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG332,2019,27.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG333,2017,27.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG333,2018,27.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG333,2019,27.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG334,2017,27.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG334,2018,27.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG334,2019,26.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG341,2017,27.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG341,2018,27.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG341,2019,27.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG342,2017,24.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG342,2018,25.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG342,2019,25.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG343,2017,25.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG343,2018,25.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG343,2019,25.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG344,2017,26.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG344,2018,26.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG344,2019,26.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG411,2017,30.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG411,2018,30.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG411,2019,30.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG412,2017,26.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG412,2018,26.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG412,2019,26.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG413,2017,27.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG413,2018,27.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG413,2019,27.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG414,2017,27.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG414,2018,27.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG414,2019,27.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG415,2017,27.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG415,2018,26.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG415,2019,27.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG421,2017,27.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG421,2018,27.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG421,2019,27.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG422,2017,26.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG422,2018,26.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG422,2019,26.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG423,2017,25.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG423,2018,25.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG423,2019,26.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG424,2017,28.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG424,2018,28.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG424,2019,28.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG425,2017,27.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG425,2018,27.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,BG425,2019,27.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH011,2017,32.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH011,2018,32.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH011,2019,32.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH012,2017,31.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH012,2018,31.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH012,2019,31.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH013,2017,32.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH013,2018,32.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH013,2019,32.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH021,2017,31.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH021,2018,31.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH021,2019,31.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH022,2017,31.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH022,2018,31.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH022,2019,31.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH023,2017,31.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH023,2018,31.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH023,2019,31.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH024,2017,31.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH024,2018,31.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH024,2019,31.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH025,2017,31.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH025,2018,31.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH025,2019,31.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH031,2017,32.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH031,2018,32.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH031,2019,32.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH032,2017,31.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH032,2018,32.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH032,2019,32.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH033,2017,31.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH033,2018,31.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH033,2019,31.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH040,2017,32.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH040,2018,32.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH040,2019,32.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH051,2017,30.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH051,2018,31.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH051,2019,31.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH052,2017,31.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH052,2018,31.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH052,2019,31.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH053,2017,31.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH053,2018,32.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH053,2019,31.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH054,2017,32.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH054,2018,31.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH054,2019,31.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH055,2017,31.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH055,2018,31.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH055,2019,31.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH056,2017,32.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH056,2018,31.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH056,2019,32.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH057,2017,31.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH057,2018,31.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH057,2019,31.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH061,2017,31.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH061,2018,32.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH061,2019,32.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH062,2017,32.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH062,2018,31.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH062,2019,31.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH063,2017,31.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH063,2018,31.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH063,2019,31.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH064,2017,32.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH064,2018,32.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH064,2019,32.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH065,2017,32.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH065,2018,32.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH065,2019,32.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH066,2017,32.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH066,2018,32.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH066,2019,32.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH070,2017,32.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH070,2018,32.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CH070,2019,32.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CY000,2017,31.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CY000,2018,31.5,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CY000,2019,31.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CZ010,2017,31.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CZ010,2018,31.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CZ010,2019,31.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CZ020,2017,30.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CZ020,2018,30.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CZ020,2019,30.3,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CZ031,2017,29.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CZ031,2018,29.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CZ031,2019,30.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CZ032,2017,29.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CZ032,2018,29.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CZ032,2019,29.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CZ041,2017,28.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CZ041,2018,28.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CZ041,2019,28.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CZ042,2017,28.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CZ042,2018,28.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CZ042,2019,28.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CZ051,2017,29.6,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CZ051,2018,29.7,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CZ051,2019,29.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CZ052,2017,29.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CZ052,2018,30.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CZ052,2019,30.2,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CZ053,2017,29.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CZ053,2018,29.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CZ053,2019,30.0,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CZ063,2017,29.8,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CZ063,2018,30.1,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CZ063,2019,29.9,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CZ064,2017,30.4,
ESTAT:DEMO_R_FIND3(1.0),06/05/22 23:00:00,A,AGEMOTH,YR,CZ064,2018,30.4,
